review_id,paper_id,decision,review_text,author_id
E231hrh663imr,53e9978ab7602d9701f48049,accepted,I was blown away by this paper,53f47c81dabfaee43ed49e90
S029plz739eqp,53e9978ab7602d9701f47f3b,accepted,I recommend reading it,53f46f86dabfaee4dc8725d5
N559dmz013hoa,53e9978ab7602d9701f4cb80,accepted,I recommend reading it,53f430a1dabfaee43ebef15e
X463phs571pwt,53e9978db7602d9701f50c6f,accepted,It is well worth reading,53f43acfdabfaec09f1a7846
C606usc074lqp,53e99792b7602d9701f54b8e,accepted,I was blown away by this paper,53f79a54dabfae90ec10abff
E246gyf161gmh,53e99792b7602d9701f5826c,accepted,Perfection,53f45f7adabfaeb22f521ce6
U659jzo246edj,53e99792b7602d9701f58290,accepted,A brilliantly researched piece of work,54850553dabfae9b4013328b
L200jkm716zur,53e99796b7602d9701f5c840,accepted,A brilliantly researched piece of work,53f439bedabfaedce554df2b
Q547fey769osr,53e99796b7602d9701f5cf1c,accepted,It is well worth reading,53f64303dabfae2658c7162c
D407gyc133igc,53e99796b7602d9701f5ffa9,accepted,I recommend reading it,53f42ddbdabfaee1c0a39c33
C398zbn147kqg,53e9979bb7602d9701f64058,accepted,I was blown away by this paper,53f4661bdabfaec09f23e868
Q896cqg305hvy,53e9979bb7602d9701f63a8d,accepted,A brilliantly researched piece of work,53f42e34dabfaee0d9b0781e
C635vgb258fav,53e9979bb7602d9701f64c0d,accepted,Perfection,53f43322dabfaedf4355e167
D341tfd253waz,53e9979bb7602d9701f67059,accepted,A brilliantly researched piece of work,53f4584edabfaeee22a3b22e
E554tix348scw,53e9979bb7602d9701f67cc8,accepted,I recommend reading it,53f46729dabfaedf43649090
H889kfc686mzf,53e9979eb7602d9701f6db39,accepted,It is well worth reading,53f795cedabfae92b40ca2fe
H832rvb146hum,53e997a2b7602d9701f715b2,accepted,I recommend reading it,53f4383ddabfaee1c0aae44b
M341dky137fxf,53e997a2b7602d9701f74186,accepted,I was blown away by this paper,53f45c0ddabfaeb22f515e6e
M388ige408hhm,53e997a2b7602d9701f74819,accepted,It is well worth reading,53f3a3cedabfae4b34acb757
J289wvq580vqf,53e997a2b7602d9701f75a7a,accepted,Perfection,53f4546bdabfaee43ecb5633
T033jbo121hcf,53e997a6b7602d9701f79e47,rejected,"The topic is dealt with superficially, I was expecting something more",53f48a96dabfaeb1a7cd1cc5
A460uil180gkb,53e99784b7602d9701f3f65e,accepted,I was blown away by this paper,5406a3bddabfae92b421aabd
Y370wvu110slm,53e99785b7602d9701f429bd,accepted,I was blown away by this paper,53f43789dabfaec22ba8bc13
K695jnr073yuh,53e99785b7602d9701f442ea,rejected,It was a waste of time,53f46258dabfaee2a1d9e9f4
M207nxo328kcq,53e9978ab7602d9701f47a61,rejected,"The topic is dealt with superficially, I was expecting something more",53f80efcdabfae8faa4d7015
P640yll506rcm,53e9978ab7602d9701f47df5,rejected,I did not like it,53f46f50dabfaee02adb8023
N332uqf571snw,53e9978ab7602d9701f4afea,accepted,Perfection,53f4347edabfaedd74d8e7be
B761csv546hab,53e9978ab7602d9701f4c214,rejected,It was a waste of time,54324ddfdabfaeb54214db43
V410bku638nlg,53e9978db7602d9701f4d5ec,accepted,A brilliantly researched piece of work,54083ac3dabfae8faa6350e3
S834dff122jkp,53e9978db7602d9701f5071b,accepted,It is well worth reading,560178b745cedb3395e5db00
R618equ682fnx,53e9978eb7602d9701f52f0f,accepted,I recommend reading it,53f469a2dabfaeecd6a196db
B442jln843vzk,53e99792b7602d9701f58105,accepted,It is well worth reading,54083cf3dabfae44f08739a9
O357hjo705rkr,53e99792b7602d9701f58135,accepted,It is well worth reading,53f42d83dabfaeb22f409f50
K300upw726wvl,53e99792b7602d9701f5819a,rejected,"The topic is dealt with superficially, I was expecting something more",53f4325edabfaeb1a7bcaf10
T751cqh182jnl,53e99796b7602d9701f60ed6,accepted,Perfection,53f39fb6dabfae4b34ab21c7
L540nlg510udr,53e99796b7602d9701f6187a,accepted,It is well worth reading,53f452a9dabfaedd74e1f36d
P041smz020akv,53e9979bb7602d9701f631b7,accepted,It is well worth reading,53f7b5b7dabfae92b40d9c23
P487dbt588qci,53e9979bb7602d9701f660a5,rejected,Awful,53f4369adabfaee4dc784a24
I274eii223uat,53e9979bb7602d9701f674bd,accepted,A brilliantly researched piece of work,53f4cd3cdabfaeed23f805ec
Q788hrq503zas,53e9979bb7602d9701f6993f,accepted,Perfection,53f44f4ddabfaedd74e11f0f
C528ope238jvl,53e9979eb7602d9701f6c901,accepted,A brilliantly researched piece of work,53f43be7dabfaeecd6992348
Z392ano760dbo,53e9979eb7602d9701f6daf3,accepted,It is well worth reading,5432dfb4dabfaeb54216837a
Q108toj391wpb,53e9979fb7602d9701f6efcd,rejected,I do not recommend reading it,53f433c5dabfaeb1a7bda506
J262bzg414vgc,53e997a2b7602d9701f72105,accepted,I was blown away by this paper,53f3b0f5dabfae4b34b1bcee
H665pnc212rcy,53e997a2b7602d9701f7362f,accepted,I recommend reading it,53f31e8adabfae9a84448423
Q570wvu625rht,53e997a2b7602d9701f7366b,accepted,I was blown away by this paper,54878566dabfae8a11fb3b0b
D317egu582myh,53e997a2b7602d9701f73688,accepted,Perfection,54897e3adabfae9b40134b29
B353ctk732cnl,53e997a2b7602d9701f73857,rejected,I do not recommend reading it,53f4dd05dabfaef988f8046b
J707fcq473vqt,53e997a2b7602d9701f74e7d,accepted,Perfection,53f38413dabfae4b34a07ac8
T484mer035ynp,53e997a2b7602d9701f75617,accepted,Perfection,560187f845cedb3395e6b88f
N478ffd012eup,53e997a2b7602d9701f75d1c,accepted,I was blown away by this paper,54055700dabfae92b41c6090
R586xyj549lsc,53e997a2b7602d9701f767bd,accepted,I was blown away by this paper,53f42b43dabfaeb22f3e6312
J497sgn924mtk,53e997a2b7602d9701f78085,accepted,Perfection,5612e06745cedb3397974d83
T661hwf814tww,53e997a2b7602d9701f78307,rejected,It was a waste of time,53f4d8eedabfaef64977b7ce
H771sce479zeb,53e997a6b7602d9701f78af6,accepted,I was blown away by this paper,53f42d74dabfaeb2acfeb2d1
E998oxw685wma,53e997a6b7602d9701f796cb,rejected,I do not recommend reading it,53f45470dabfaefedbb49727
M762gbe080sgx,53e997a6b7602d9701f7b132,accepted,Perfection,54854e11dabfae8a11fb2849
U722cfs388xmx,53e997a6b7602d9701f7b563,accepted,A brilliantly researched piece of work,548d36f9dabfae8a11fb4f57
A967xuo418ppu,53e99785b7602d9701f428d5,accepted,I was blown away by this paper,53f46437dabfaeee22a4b8fe
Y584pdn045bum,53e99785b7602d9701f42c6e,accepted,It is well worth reading,53f31b10dabfae9a84434de3
L579djy458ngr,53e9978ab7602d9701f47dc7,accepted,A brilliantly researched piece of work,53f48045dabfae963d2592f0
Y850mve857mkx,53e9978ab7602d9701f47eec,accepted,Perfection,53f47b8adabfaee4dc89eb9b
H350fps993fbf,53e9978ab7602d9701f4a095,accepted,I was blown away by this paper,5601864f45cedb3395e66b54
F245izh059ejz,53e9978eb7602d9701f53490,accepted,It is well worth reading,53f4333bdabfaee4dc76288a
C290psj590rff,53e99792b7602d9701f54bcf,accepted,It is well worth reading,53f44c70dabfaee1c0b05449
K861cie544hgi,53e99792b7602d9701f569b1,rejected,I do not recommend reading it,53f426d2dabfaec09f0d5873
W092osr060wcl,53e99792b7602d9701f57371,accepted,I recommend reading it,548655dddabfae9b40133d12
N781mbb154muw,53e99792b7602d9701f5a94a,rejected,I do not recommend reading it,53f479dfdabfaee4dc89987e
F136ndc738iko,53e99796b7602d9701f5c900,accepted,I recommend reading it,53f44a31dabfaeecd69bc183
H978fzo471ppw,53e99796b7602d9701f5d994,accepted,I recommend reading it,53f4a5f7dabfaedce5634a29
Z247rui769guo,53e99796b7602d9701f5df77,rejected,I did not like it,53f43189dabfaedce54fa644
S637iok393dgb,53e99796b7602d9701f602d0,accepted,A brilliantly researched piece of work,53f42ed1dabfaec09f126ee9
D264omq128ngx,53e99796b7602d9701f61cf5,accepted,Perfection,53f4354cdabfaee4dc77972c
O150lmb176avz,53e99796b7602d9701f628b4,accepted,Perfection,53f42d1bdabfaee0d9af8dad
N755jdk026lhk,53e9979bb7602d9701f62b2b,accepted,A brilliantly researched piece of work,54481509dabfae87b7dd4bab
C225hbx276iur,53e9979bb7602d9701f64755,accepted,It is well worth reading,560187e545cedb3395e6b4f0
E938ude794wjp,53e9979bb7602d9701f6548d,accepted,I recommend reading it,53f3b398dabfae4b34b2ab36
L302nyq533lcm,53e9979bb7602d9701f65d97,accepted,I was blown away by this paper,54410c6edabfae7d84bd99a2
E073wzd184iic,53e9979bb7602d9701f66844,rejected,I did not like it,56017e4d45cedb3395e64c2c
C241qzl203mzn,53e9979bb7602d9701f67bc0,accepted,I was blown away by this paper,53f43284dabfaee43ec07798
W145roo231fqi,53e9979eb7602d9701f6a217,rejected,I do not recommend reading it,53f47730dabfaec09f281e10
K516gtn754ynn,53e9979eb7602d9701f6ad04,rejected,I did not like it,5601863b45cedb3395e667c9
V776oci600ayu,53e9979eb7602d9701f6b0bd,accepted,It is well worth reading,53f3572edabfae4b34960992
N524slx181lqm,53e9979eb7602d9701f6d173,accepted,Perfection,53f4649ddabfaedf4363eed8
C137dxm403nty,53e9979fb7602d9701f70a86,accepted,I was blown away by this paper,54059a7bdabfae8faa5e7e05
M558bxy338tqu,53e997a2b7602d9701f782f9,accepted,I recommend reading it,53f43632dabfaedf4357e53f
V394svl865aoe,53e997a2b7602d9701f7869e,accepted,I was blown away by this paper,53f451d4dabfaec09f1f5567
S796pmr002njd,53e997a6b7602d9701f7bcfd,accepted,A brilliantly researched piece of work,53f44356dabfaeecd69a0e58
S386muh880qoz,53e9978db7602d9701f4cb94,accepted,A brilliantly researched piece of work,56017e1745cedb3395e64737
Q749mgo081tgr,53e9978db7602d9701f4d1b5,accepted,I was blown away by this paper,53f4620fdabfaee02ad82e4c
Q254gee128ggo,53e9978db7602d9701f4d1b8,accepted,It is well worth reading,5405b76fdabfae91d300570f
V193psj260eqd,53e9978db7602d9701f51f0f,accepted,It is well worth reading,53f43849dabfaee4dc794505
S348btg611eyc,53e9978eb7602d9701f52d8a,accepted,A brilliantly researched piece of work,53f4348cdabfaee2a1cd4e55
Q816mbm500iuc,53e99792b7602d9701f544b3,accepted,I was blown away by this paper,53f4368adabfaedce55304d2
N184qpt475pcj,53e99796b7602d9701f5c91a,accepted,It is well worth reading,53f47ae5dabfaedf4368e14f
D094ewg331gps,53e99796b7602d9701f5fc2b,accepted,It is well worth reading,5405af53dabfae450f3c5da7
E725lvt268ztu,53e99796b7602d9701f60e26,accepted,It is well worth reading,53f42f91dabfaee43ebe115f
W983vfo869xrv,53e9979bb7602d9701f635a3,accepted,A brilliantly researched piece of work,53f43695dabfaec09f17e82c
X618swb431lwp,53e9979bb7602d9701f64756,accepted,It is well worth reading,53f458c6dabfaedd74e37519
E809isr303zvo,53e9979bb7602d9701f66415,accepted,A brilliantly researched piece of work,53f44cdcdabfaeb22f4da734
V198hij495dik,53e9979bb7602d9701f66830,accepted,A brilliantly researched piece of work,5405ecdddabfae450f3e203f
W791tra401sdg,53e9979bb7602d9701f6687c,rejected,I did not like it,53f44878dabfaee4dc7d95c3
D155hlo526tga,53e9979bb7602d9701f674a2,accepted,Perfection,53f437e2dabfaee02acd7edf
V423drz636vwv,53e9979bb7602d9701f67b87,accepted,I recommend reading it,53f43316dabfaeb1a7bd2a95
T456xac460mbq,53e9979bb7602d9701f697d8,accepted,Perfection,53f47486dabfaeee22a88527
W214rle979vrg,53e9979eb7602d9701f6a18f,accepted,Perfection,53f458f9dabfaee2a1d7e109
J141dhh264jzs,53e9979eb7602d9701f6d16e,rejected,"The topic is dealt with superficially, I was expecting something more",53f42d94dabfaee4dc71c29e
L125szy967xlt,53e9979fb7602d9701f6f43c,accepted,A brilliantly researched piece of work,53f44f97dabfaedd74e13080
F178uof882dwb,53e9979fb7602d9701f6fc14,rejected,"The topic is dealt with superficially, I was expecting something more",53f4329bdabfaee43ec08708
M726pud742bvs,53e997a2b7602d9701f7270e,rejected,I did not like it,53f4b577dabfaedce564a4b5
C675sfm259dis,53e997a2b7602d9701f73ece,accepted,I recommend reading it,53f431d5dabfaee0d9b3584e
T818cnt765mmq,53e997a2b7602d9701f767be,accepted,I recommend reading it,53f3ae83dabfae4b34b0ccf6
E708nvi820tuv,53e997a6b7602d9701f79902,rejected,Awful,56017c0145cedb3395e61ded
G943ntc952qtn,53e997a6b7602d9701f79e40,accepted,Perfection,53f4d307dabfaef203f8068a
R805dtd331zhx,53e997a6b7602d9701f7b0ac,accepted,I was blown away by this paper,53f479f7dabfaedf4368da0e
Z708vin114zzw,53e9978ab7602d9701f4847c,accepted,I was blown away by this paper,53f430cbdabfaeb1a7bb6685
L243szm060qtc,53e9978ab7602d9701f4afe2,rejected,Awful,5433940fdabfaebba5819a08
K748rwa245cpm,53e9978ab7602d9701f4bc2a,accepted,I recommend reading it,560186a945cedb3395e67ec4
H512gkx473zyc,53e9978db7602d9701f4d493,rejected,"The topic is dealt with superficially, I was expecting something more",53f43efbdabfaee43ec6a539
J199vvm565dxw,53e9978db7602d9701f4ccec,rejected,It was a waste of time,53f42beedabfaeb22f3f200c
Q344tod438mhz,53e9978db7602d9701f4d1a0,rejected,"The topic is dealt with superficially, I was expecting something more",53f4b031dabfaedce5642dcc
L914ugr939fqh,53e9978db7602d9701f4f466,accepted,A brilliantly researched piece of work,53f437a6dabfaeecd696a546
P434rxb325drf,53e9978db7602d9701f5069a,rejected,It was a waste of time,53f42d77dabfaec09f115bf9
H090cpv168vun,53e9978db7602d9701f50a17,accepted,A brilliantly researched piece of work,53f42ae6dabfaec22b9ee22c
B680wdq405umx,53e9978db7602d9701f51e35,accepted,I recommend reading it,548a3688dabfae9b40135066
Q928uun759mpq,53e9978db7602d9701f51e7f,rejected,I did not like it,53f43981dabfaec22ba9e8ab
L973wfa684fnh,53e99792b7602d9701f544f4,rejected,I did not like it,53f4590adabfaeecd69f540d
M040pcj383wuz,53e99792b7602d9701f5462c,rejected,Awful,53f4346bdabfaee0d9b529d2
N491rjq449itf,53e99792b7602d9701f547f0,accepted,A brilliantly researched piece of work,53f43023dabfaee4dc73be26
I309xei227vmt,53e99792b7602d9701f5774e,accepted,Perfection,53f438efdabfaee1c0ab5bfa
S686ieg008cmf,53e99796b7602d9701f5ccaf,rejected,Awful,53f4397ddabfaeecd697bda0
V991ado235tld,53e9979bb7602d9701f631e2,rejected,"The topic is dealt with superficially, I was expecting something more",53f43c56dabfaee2a1d1afd9
W271zcb144jzu,53e9979bb7602d9701f63268,accepted,Perfection,53f4d17bdabfaeedd377ef37
N723jau176tey,53e99796b7602d9701f62b0a,accepted,Perfection,53f432d1dabfaeee22985a98
J000bnv397blh,53e9979bb7602d9701f66945,accepted,Perfection,53f3837fdabfae4b34a04387
R095wvc090ebr,53e9979eb7602d9701f6adc5,rejected,I did not like it,56cb18c5c35f4f3c65661948
F984lho500koj,53e9979eb7602d9701f6bf26,accepted,Perfection,5405b146dabfae92b41f4cc1
Z259rxq411fnz,53e9979eb7602d9701f6c944,rejected,I did not like it,53f44fa5dabfaee43eca235c
U939tsf257ygr,53e9979eb7602d9701f6e8df,accepted,A brilliantly researched piece of work,53f45410dabfaefedbb4819f
Y363znm845kxj,53e997a2b7602d9701f73ef7,accepted,I was blown away by this paper,53f4329ddabfaedce5507eb9
S860mku957cgr,53e997a2b7602d9701f73ff5,accepted,Perfection,53f45edadabfaeb22f51facc
C883zmr772imo,53e997a2b7602d9701f75b4d,accepted,I was blown away by this paper,53f852b4dabfae9060b289d0
F199kxk275dkx,53e997a2b7602d9701f782c9,accepted,I recommend reading it,53f44d7fdabfaedd74e0aed3
O143iqq732gde,53e997a2b7602d9701f78327,rejected,It was a waste of time,53f45748dabfaee2a1d7781d
W271lqo081bkd,53e997a6b7602d9701f7c688,rejected,"The topic is dealt with superficially, I was expecting something more",53f32d83dabfae9a8449b0e2
V503eyl573roj,53e99784b7602d9701f3f8c3,rejected,I did not like it,5432934bdabfaeb54215ea4b
G913qnz945ugy,53e99785b7602d9701f427b8,accepted,It is well worth reading,53f43247dabfaee02ac9ee08
T018ycz415atm,53e99785b7602d9701f42c6f,accepted,I was blown away by this paper,53f32548dabfae9a8446d9b8
S320mis757pbx,53e9978ab7602d9701f46699,rejected,"The topic is dealt with superficially, I was expecting something more",53f31fc6dabfae9a8444f0e1
Y059phu646omn,53e9978ab7602d9701f471e3,accepted,A brilliantly researched piece of work,53f44678dabfaefedbb14bcd
K968oyp445ldk,53e9978ab7602d9701f47e7c,accepted,Perfection,53f45895dabfaedd74e3696a
C286mqt448sfw,53e9978ab7602d9701f47d75,rejected,It was a waste of time,56018a3445cedb3395e6cb46
K629pqd628pwg,53e9978ab7602d9701f4b2cd,rejected,"The topic is dealt with superficially, I was expecting something more",5484fd6fdabfae8a11fb25b3
V163dug169utm,53e9978ab7602d9701f4bf06,accepted,I was blown away by this paper,561a110845cedb3397e25466
F678ajn524kkh,53e9978db7602d9701f4cb9d,accepted,Perfection,5434e692dabfaebba587aaa9
U518ktx638jzs,53e9978db7602d9701f4cba0,accepted,I was blown away by this paper,53f438d3dabfaedce554609c
D243anp025fwr,53e9978db7602d9701f4e958,accepted,I recommend reading it,53f5574edabfae3106f8045b
N539gkl306mud,53e9978db7602d9701f50725,accepted,I was blown away by this paper,53f43230dabfaeb22f4454b3
A378vkv371kje,53e9978db7602d9701f509ee,rejected,"The topic is dealt with superficially, I was expecting something more",54485544dabfae87b7e0d7cd
J002ivj219swv,53e9978eb7602d9701f5287d,accepted,It is well worth reading,540832dcdabfae8faa630a6e
F575bvl805nmz,53e9978eb7602d9701f531b6,accepted,It is well worth reading,53f43966dabfaee02ace7086
H711tmz339ixr,53e99792b7602d9701f56d5a,accepted,It is well worth reading,53f42dabdabfaee43ebc8b34
F699jqg529nej,53e99792b7602d9701f580dc,accepted,Perfection,53f462b5dabfaeecd69fe966
D499vpc415ylc,53e99792b7602d9701f5813c,accepted,I was blown away by this paper,5410ec80dabfae44f08f4633
V280twv480bbe,53e99796b7602d9701f5c9da,rejected,It was a waste of time,53f4319bdabfaee2a1cb2711
C364itk677cdv,53e99796b7602d9701f5d1b5,accepted,It is well worth reading,53f446ebdabfaec09f1cb36b
F941ely410czb,53e99796b7602d9701f5e6ea,rejected,I did not like it,53f444b4dabfaee1c0ae6001
T524hnv404wqh,53e99796b7602d9701f60388,accepted,I recommend reading it,53f433f5dabfaee4dc76b071
U698kdh299ukr,53e99796b7602d9701f61b2c,accepted,I was blown away by this paper,53f42edadabfaee1c0a4675e
T473iqn210fbp,53e99796b7602d9701f61fea,rejected,I do not recommend reading it,53f44d34dabfaedd74e09e0b
J449ogp966lzg,53e9979bb7602d9701f63188,accepted,I was blown away by this paper,53f459cddabfaeb2ac0e36a0
F929ohr684tel,53e9979bb7602d9701f655ca,rejected,"The topic is dealt with superficially, I was expecting something more",53f43ed3dabfaeee229e4b05
W749tdd567mun,53e9979bb7602d9701f6685b,accepted,I recommend reading it,542aa319dabfae61d4998f14
I531ien104rud,53e9979bb7602d9701f674ae,accepted,Perfection,53f4422fdabfaedf435beb1e
N825cat809kyb,53e9979bb7602d9701f67b86,accepted,Perfection,548a2b7cdabfaed7b5fa3f96
X000vvo329gce,53e9979bb7602d9701f67bf8,rejected,"The topic is dealt with superficially, I was expecting something more",53f42feadabfaeb1a7bab3b8
Y406bbh009dmj,53e9979bb7602d9701f68cae,accepted,I recommend reading it,53f388ecdabfae4b34a2489e
I305nac592alb,53e9979bb7602d9701f69387,accepted,I was blown away by this paper,53f45506dabfaee1c0b2817e
Z540uau107eze,53e9979eb7602d9701f6acf4,rejected,I did not like it,53f47172dabfaedd74e95290
F205arl580ytd,53e9979eb7602d9701f6b4ef,accepted,A brilliantly researched piece of work,53f44a74dabfaefedbb242c1
H995oob848cen,53e9979eb7602d9701f6c458,accepted,Perfection,53f438c8dabfaeb22f487f7e
V499erm761nrl,53e9979eb7602d9701f6ca76,accepted,I recommend reading it,53f4327ddabfaee43ec0739d
H382gkp035fid,53e9979eb7602d9701f6d0ad,accepted,I was blown away by this paper,53f434e5dabfaee2a1cd8ca9
E564mfm010wsk,53e9979eb7602d9701f6e9e1,accepted,I was blown away by this paper,56cb18b5c35f4f3c6565d021
G123ine546bfu,53e9979fb7602d9701f70501,accepted,It is well worth reading,56017ca745cedb3395e62c7c
L784hio950pbr,53e997a2b7602d9701f71b77,rejected,"The topic is dealt with superficially, I was expecting something more",53f4322bdabfaedce55024ea
F698zjz246ems,53e997a2b7602d9701f75a20,accepted,Perfection,53f46365dabfaee43eceadfd
O588tdh535wnd,53e997a2b7602d9701f75a75,accepted,A brilliantly researched piece of work,540fe14ddabfae450f4b086c
N681fol481gwv,53e997a2b7602d9701f75d19,accepted,Perfection,53f46951dabfaec09f24b7f7
Q390ual971vgm,53e997a2b7602d9701f7698a,accepted,A brilliantly researched piece of work,53f45610dabfaee43ecbba05
P446ugo625ego,53e997a2b7602d9701f76a67,rejected,"The topic is dealt with superficially, I was expecting something more",53f3b1c7dabfae4b34b2084a
Q852lwx649dbb,53e997a2b7602d9701f782bc,accepted,Perfection,53f4364adabfaeb2ac052a2f
N308nxj260sjw,53e997a2b7602d9701f78332,accepted,I was blown away by this paper,53f48c8edabfaea7cd1cf3d1
I859dyr233pvd,53e997a2b7602d9701f78432,accepted,A brilliantly researched piece of work,53f3aeaadabfae4b34b0de40
P486rsy660eos,53e997a2b7602d9701f7878f,accepted,Perfection,53f39648dabfae4b34a74347
E056wkd973bsd,53e997a6b7602d9701f7a86c,accepted,It is well worth reading,53f45d9cdabfaee1c0b47d37
D974xsz917zet,53e997a6b7602d9701f7c8b7,accepted,I recommend reading it,5484f032dabfae8a11fb24ff
