id,title,year,type,publication
53e9978db7602d9701f4cba0,Mobility],1980,Poster,1
53e9978db7602d9701f4e958,Junctions.,1980,ShortPaper,1
53e9978db7602d9701f50725,Innovation,1980,Poster,1
53e9978db7602d9701f509ee,Interrupts,1980,DemoPaper,0
53e9978eb7602d9701f5287d,Ultracomputers,1980,ShortPaper,1
53e9978eb7602d9701f531b6,Telecommunications,1980,Poster,1
53e99792b7602d9701f56d5a,Rechnerarchitektur,1980,FullPaper,1
53e99792b7602d9701f580dc,Prettyprinting,1980,FullPaper,1
53e99792b7602d9701f5813c,Parsing,1980,Poster,1
53e99796b7602d9701f5c9da,General computability.,1980,DemoPaper,0
53e99796b7602d9701f5d1b5,Grammatical Families,1980,FullPaper,1
53e99796b7602d9701f5e6ea,Firmware - Heute,1980,DemoPaper,0
53e99796b7602d9701f60388,Hypotraceable digraphs.,1980,FullPaper,1
53e99796b7602d9701f61b2c,Generalized Heapsort,1980,ShortPaper,1
53e99796b7602d9701f61fea,Generalized ultrapowers,1980,DemoPaper,0
53e9979bb7602d9701f63188,Distributed Termination,1980,FullPaper,1
53e9979bb7602d9701f655ca,Dialogue Determination,1980,DemoPaper,0
53e9979bb7602d9701f6685b,Device Monitors,1980,Poster,1
53e9979bb7602d9701f674ae,Data planning,1980,Poster,1
53e9979bb7602d9701f67b86,Database Snapshots,1980,FullPaper,1
53e9979bb7602d9701f67bf8,Development systems,1980,DemoPaper,0
53e9979bb7602d9701f68cae,Functional Automata,1980,FullPaper,1
53e9979bb7602d9701f69387,Firmware-Engineering,1980,Poster,1
53e9979eb7602d9701f6acf4,Extension Joins,1980,DemoPaper,0
53e9979eb7602d9701f6b4ef,Eventual permanence.,1980,ShortPaper,1
53e9979eb7602d9701f6c458,Elektronische Textkommunikation,1980,Poster,1
53e9979eb7602d9701f6ca76,Expert Systems,1980,Poster,1
53e9979eb7602d9701f6d0ad,Earth resources,1980,ShortPaper,1
53e9979eb7602d9701f6e9e1,Bootstrap Stereo,1980,FullPaper,1
53e9979fb7602d9701f70501,Bibliographic Manipulation,1980,Poster,1
53e997a2b7602d9701f71b77,Behaviour (discussion),1980,DemoPaper,0
53e997a2b7602d9701f75a20,Concurrent programming,1980,Poster,1
53e997a2b7602d9701f75a75,Counting permutations,1980,Poster,1
53e997a2b7602d9701f75d19,Concurrent programs,1980,FullPaper,1
53e997a2b7602d9701f7698a,Code Motion,1980,FullPaper,1
53e997a2b7602d9701f76a67,Correlation methods,1980,DemoPaper,0
53e997a2b7602d9701f782bc,Continuous Grammars,1980,Poster,1
53e997a2b7602d9701f78332,Consanguinity graphs,1980,Poster,1
53e997a2b7602d9701f78432,Conservative graphs.,1980,FullPaper,1
53e997a2b7602d9701f7878f,Construct Heterarchies,1980,ShortPaper,1
53e997a6b7602d9701f7a86c,Cartographic Databases,1980,FullPaper,1
53e997a6b7602d9701f7c8b7,Assembly research,1980,FullPaper,1
53e9978ab7602d9701f4afe9,Outlook.,1981,FullPaper,1
53e9978db7602d9701f4d47f,MicroStandards,1981,ShortPaper,1
53e9978db7602d9701f4f44a,Hierarchy,1981,Poster,1
53e9978eb7602d9701f52dfc,TELESERVICE.,1981,ShortPaper,1
53e99792b7602d9701f54bae,Suresums,1981,DemoPaper,0
53e99792b7602d9701f54496,Synchronization,1981,FullPaper,1
53e99796b7602d9701f5c83c,Geometrical Constructions,1981,DemoPaper,0
53e99796b7602d9701f5d20e,Graph factors,1981,DemoPaper,0
53e99796b7602d9701f5f862,Flexible Parsing,1981,ShortPaper,1
53e9979bb7602d9701f674f0,Distributed processing,1981,DemoPaper,0
53e9979bb7602d9701f67cca,Decentralised Scheduling,1981,Poster,1
53e9979bb7602d9701f69f19,Extraposition grammars,1981,FullPaper,1
53e9979bb7602d9701f69f83,Equiarboreal graphs,1981,DemoPaper,0
53e9979eb7602d9701f6ad5c,Editors' introduction,1981,DemoPaper,0
53e9979eb7602d9701f6b1f6,Editorial preface.,1981,FullPaper,1
53e9979eb7602d9701f6bbbc,Editorial note.,1981,DemoPaper,0
53e9979eb7602d9701f6bbe0,Editorial note,1981,ShortPaper,1
53e9979eb7602d9701f6b38c,Edison Programs,1981,ShortPaper,1
53e9979eb7602d9701f6c900,(Erasing)* Strings,1981,DemoPaper,0
53e9979eb7602d9701f6d097,Error Recovery,1981,FullPaper,1
53e9979eb7602d9701f6dbf8,Chain algebras,1981,FullPaper,1
53e997a2b7602d9701f71ad6,Berufsqualifizierender Datenverarbeitungsunterricht,1981,FullPaper,1
53e997a2b7602d9701f720d6,Distributed Control,1981,FullPaper,1
53e997a2b7602d9701f73ebc,Constructing superviews,1981,FullPaper,1
53e997a2b7602d9701f73f18,Counting sequences,1981,DemoPaper,0
53e997a2b7602d9701f7679d,Customized Microcomputers,1981,DemoPaper,0
53e997a2b7602d9701f770d2,Communication Network.,1981,ShortPaper,1
53e997a6b7602d9701f7b55f,Atomic Transactions,1981,DemoPaper,0
53e997a6b7602d9701f7bc4f,Algebraic Semantics,1981,DemoPaper,0
53e997a6b7602d9701f7be4b,Affine Slices,1981,FullPaper,1
53e99784b7602d9701f3f668,Fake!,1982,Poster,1
53e99785b7602d9701f41499,Discussion.,1982,DemoPaper,0
53e99785b7602d9701f414af,Deduktionsverfahren,1982,DemoPaper,0
53e99785b7602d9701f427b5,Expertensysteme,1982,ShortPaper,1
53e99785b7602d9701f43ee4,Bookshelf.,1982,ShortPaper,1
53e99785b7602d9701f43eea,Bildverstehen,1982,ShortPaper,1
53e9978ab7602d9701f4b059,Octophony.,1982,DemoPaper,0
53e9978ab7602d9701f4b052,Optimisation,1982,ShortPaper,1
53e9978ab7602d9701f4bc20,LOG10,1982,FullPaper,1
53e9978db7602d9701f51e96,Vouzzavedibisar,1982,ShortPaper,1
53e99792b7602d9701f54613,Souvenirs..,1982,DemoPaper,0
53e99792b7602d9701f544ae,Sublanguages,1982,FullPaper,1
53e99792b7602d9701f550d8,SIRIUS,1982,Poster,1
53e99792b7602d9701f568dd,Robotertechnologie,1982,ShortPaper,1
53e99792b7602d9701f56996,Robotics,1982,FullPaper,1
53e99792b7602d9701f580a5,Polarization,1982,FullPaper,1
53e99792b7602d9701f58165,Play.,1982,FullPaper,1
53e99796b7602d9701f5d95d,Form management,1982,DemoPaper,0
53e99796b7602d9701f5df38,Functional geometry,1982,Poster,1
53e99796b7602d9701f62330,Graphics standardization,1982,Poster,1
53e99796b7602d9701f62354,Graphics Systems,1982,ShortPaper,1
53e99796b7602d9701f61fcc,Grammatical Unification,1982,Poster,1
53e99796b7602d9701f62b08,GPSS - PASCAL,1982,DemoPaper,0
53e9979bb7602d9701f647c9,Editorial - Connections,1982,ShortPaper,1
53e9979bb7602d9701f65b2d,Diperfect Graphs,1982,Poster,1
53e9979bb7602d9701f6684a,Defensive microprogramming.,1982,ShortPaper,1
53e9979bb7602d9701f66ef1,Display logic,1982,Poster,1
53e9979bb7602d9701f67497,Dialogue project,1982,ShortPaper,1
53e9979bb7602d9701f689e9,Enigma variations,1982,DemoPaper,0
53e9979eb7602d9701f6a96e,Ergodic languages,1982,ShortPaper,1
53e9979eb7602d9701f6acf0,Electronic Junk,1982,FullPaper,1
53e9979eb7602d9701f6cbbf,ENIGMA SOLVED,1982,ShortPaper,1
53e9979fb7602d9701f6f45b,Board Testing,1982,FullPaper,1
53e9979eb7602d9701f6ee8d,Book review.,1982,ShortPaper,1
53e997a2b7602d9701f724f0,Database comparison.,1982,ShortPaper,1
53e997a2b7602d9701f73200,Computer Vision,1982,FullPaper,1
53e997a2b7602d9701f73e9c,Computational Stereo,1982,FullPaper,1
53e997a2b7602d9701f76789,Cache Memories,1982,Poster,1
53e997a2b7602d9701f76980,Celestial Mechanics,1982,FullPaper,1
53e997a2b7602d9701f77cf2,Circumscriptive Ignorance,1982,FullPaper,1
53e997a6b7602d9701f78ae4,Concept extraction,1982,Poster,1
53e997a6b7602d9701f796da,Communication complexity,1982,DemoPaper,0
53e99784b7602d9701f3f655,Fingerprinting,1983,DemoPaper,0
53e99785b7602d9701f42806,Editorial.,1983,DemoPaper,0
53e9978ab7602d9701f457f4,Capsules,1983,FullPaper,1
53e9978ab7602d9701f45804,Challenges,1983,FullPaper,1
53e9978ab7602d9701f47e97,Algebra,1983,ShortPaper,1
53e9978ab7602d9701f4a175,Nameheads,1983,ShortPaper,1
53e9978ab7602d9701f4aff3,OCCAM,1983,ShortPaper,1
53e9978db7602d9701f4cb93,Meansort,1983,DemoPaper,0
53e9978db7602d9701f4d484,MicroReview,1983,Poster,1
53e9978db7602d9701f4d486,MicroView,1983,FullPaper,1
53e9978db7602d9701f4d1a4,Mastermind,1983,DemoPaper,0
53e9978db7602d9701f51f1c,Videodisc,1983,DemoPaper,0
53e9978db7602d9701f51fac,Viewing,1983,Poster,1
53e9978eb7602d9701f52d55,Teleservice,1983,FullPaper,1
53e9978eb7602d9701f52dac,TERMINATOR,1983,DemoPaper,0
53e99792b7602d9701f547c9,Scope,1983,ShortPaper,1
53e99792b7602d9701f54ba6,Satellitenkommunikation,1983,FullPaper,1
53e99792b7602d9701f54ba7,Softwareproduktionsumgebungen,1983,ShortPaper,1
53e99792b7602d9701f584d0,Postcript,1983,DemoPaper,0
53e99792b7602d9701f5811e,Personalinformationssysteme,1983,DemoPaper,0
53e99796b7602d9701f5bf9b,701 Recollections,1983,ShortPaper,1
53e99796b7602d9701f5e10c,Fast Fits,1983,DemoPaper,0
53e99796b7602d9701f5e8e5,File Servers,1983,Poster,1
53e99796b7602d9701f5e8e6,Firing Squad,1983,FullPaper,1
53e99796b7602d9701f5f9f9,Fractional programming,1983,Poster,1
53e99796b7602d9701f61d07,Graphics glossary,1983,DemoPaper,0
53e99796b7602d9701f62403,Geodesic subgraphs,1983,ShortPaper,1
53e99796b7602d9701f61fca,Grand Unification,1983,DemoPaper,0
53e9979bb7602d9701f631dc,Diversified Testing,1983,ShortPaper,1
53e9979bb7602d9701f63267,Decision Tables,1983,Poster,1
53e9979bb7602d9701f63a7c,Extensible algorithms,1983,Poster,1
53e9979bb7602d9701f654a3,Database dynamics,1983,ShortPaper,1
53e9979bb7602d9701f6640f,Dynamische Hashverfahren,1983,ShortPaper,1
53e9979bb7602d9701f68781,Electronic Wallet,1983,Poster,1
53e9979bb7602d9701f69019,Finding Dominators,1983,FullPaper,1
53e9979eb7602d9701f6a9a9,Episodic Learning,1983,ShortPaper,1
53e9979fb7602d9701f70abc,Baustein GEOMETRIE,1983,FullPaper,1
53e997a2b7602d9701f72124,Digital circles,1983,Poster,1
53e997a2b7602d9701f740ba,Core systems,1983,DemoPaper,0
53e997a2b7602d9701f74c34,CONLAN Report,1983,ShortPaper,1
53e997a2b7602d9701f75000,Conference Reports,1983,ShortPaper,1
53e997a2b7602d9701f75a1f,Communications Protocols,1983,DemoPaper,0
53e997a2b7602d9701f75a27,Cryptographic protocols,1983,FullPaper,1
53e997a2b7602d9701f767e1,Combinatorial maps,1983,FullPaper,1
53e997a2b7602d9701f76987,Core Models,1983,Poster,1
53e997a6b7602d9701f7978b,Conditional connectivity,1983,ShortPaper,1
53e997a6b7602d9701f798aa,Cobordant crystallizations,1983,FullPaper,1
53e997a6b7602d9701f7bf3b,Algorithms Supplement,1983,FullPaper,1
53e997a6b7602d9701f7d472,Access Units,1983,FullPaper,1
53e99784b7602d9701f3f645,Factoring,1984,Poster,1
53e9978ab7602d9701f45999,Cedar,1984,ShortPaper,1
53e9978ab7602d9701f4a043,NOTE,1984,FullPaper,1
53e9978ab7602d9701f4b440,Opposition.,1984,FullPaper,1
53e9978ab7602d9701f4cb8e,Mehrprozessorrechner,1984,Poster,1
53e9978db7602d9701f4d481,MicroLaw,1984,FullPaper,1
53e9978db7602d9701f50673,Inferenzmethoden,1984,DemoPaper,0
53e9978db7602d9701f51e66,Visualization.,1984,Poster,1
53e9978db7602d9701f51f0d,Vortwort,1984,DemoPaper,0
53e99792b7602d9701f544e8,Scholarship.,1984,Poster,1
53e99792b7602d9701f5470c,Superlattices,1984,ShortPaper,1
53e99792b7602d9701f547c7,Softwareentwicklungsumgebungen,1984,FullPaper,1
53e99792b7602d9701f5440a,Supercomputing,1984,FullPaper,1
53e99792b7602d9701f56925,Recollections.,1984,DemoPaper,0
53e99792b7602d9701f585b3,Programmierumgebungen,1984,DemoPaper,0
53e99792b7602d9701f585b4,Programmiersprachen,1984,DemoPaper,0
53e99792b7602d9701f58114,Planspielsysteme,1984,ShortPaper,1
53e99792b7602d9701f5aa28,Zooming,1984,FullPaper,1
53e99792b7602d9701f5b42a,1984 ACM international scholastic programming contest,1984,Poster,1
53e99796b7602d9701f5f2aa,Fingerprints Theorems,1984,Poster,1
53e99796b7602d9701f5f8d8,Fuzzy probabilities,1984,Poster,1
53e99796b7602d9701f623ff,GMW sequences,1984,Poster,1
53e9979bb7602d9701f62fa2,Graphic Output,1984,ShortPaper,1
53e9979bb7602d9701f635e0,"Diamonds, Uniformization",1984,ShortPaper,1
53e9979bb7602d9701f654b5,Digital Disks,1984,DemoPaper,0
53e9979bb7602d9701f66d57,Defining Liveness,1984,Poster,1
53e9979bb7602d9701f67b6b,Die Schaltwerksimulation,1984,ShortPaper,1
53e9979bb7602d9701f688ec,Espaces Ultrametriques,1984,Poster,1
53e9979eb7602d9701f6b0bc,Editors' Introduction,1984,DemoPaper,0
53e9979eb7602d9701f6dac0,Compiling ADA,1984,DemoPaper,0
53e9979eb7602d9701f6db5e,Computer Art,1984,ShortPaper,1
53e9979eb7602d9701f6eaf4,Bibliographic Section,1984,FullPaper,1
53e9979fb7602d9701f70ad8,Banach Games,1984,ShortPaper,1
53e997a2b7602d9701f729f8,Domain Algebras,1984,ShortPaper,1
53e997a2b7602d9701f731c9,Eurographics '83,1984,ShortPaper,1
53e997a2b7602d9701f7364f,Code Tuning,1984,FullPaper,1
53e997a2b7602d9701f73855,CH transform,1984,FullPaper,1
53e997a2b7602d9701f73e67,Computer Standards,1984,FullPaper,1
53e997a2b7602d9701f75b4f,Cayley permutations,1984,DemoPaper,0
53e997a2b7602d9701f78697,Cascade Hashing,1984,Poster,1
53e997a6b7602d9701f79659,Contextual constraints,1984,FullPaper,1
53e997a6b7602d9701f796d0,Communication Complexity,1984,ShortPaper,1
53e997a6b7602d9701f7aaee,CIPHER DEVICES,1984,DemoPaper,0
53e997a6b7602d9701f7c677,Alternate returns,1984,FullPaper,1
53e997a6b7602d9701f7ce1b,Architecture quality,1984,FullPaper,1
53e99785b7602d9701f4059a,Granularity,1985,DemoPaper,0
53e99785b7602d9701f43fa1,Bibliography,1985,FullPaper,1
53e9978ab7602d9701f47e84,Access,1985,FullPaper,1
53e9978ab7602d9701f4a090,NET11.,1985,DemoPaper,0
53e9978ab7602d9701f4bc54,Language,1985,ShortPaper,1
53e9978db7602d9701f50826,Index,1985,ShortPaper,1
53e9978eb7602d9701f52882,Update,1985,ShortPaper,1
53e9978eb7602d9701f52d0d,Termination,1985,DemoPaper,0
53e9978eb7602d9701f52d4e,Teleconferencing,1985,DemoPaper,0
53e99792b7602d9701f5449c,STENSOR,1985,ShortPaper,1
53e99792b7602d9701f5449f,Selections,1985,FullPaper,1
53e99792b7602d9701f56d58,Relevance?,1985,ShortPaper,1
53e99792b7602d9701f57e60,Quickscreen,1985,DemoPaper,0
53e99792b7602d9701f580c8,Powerposets,1985,Poster,1
53e99792b7602d9701f5826d,Preface.,1985,FullPaper,1
53e99792b7602d9701f59dbd,Permission,1985,Poster,1
53e99796b7602d9701f60597,Hierarchical Evidence,1985,FullPaper,1
53e99796b7602d9701f60a68,Hyperplane codes,1985,Poster,1
53e99796b7602d9701f618c0,Generalized inheritance,1985,FullPaper,1
53e99796b7602d9701f624e5,Galois structures,1985,DemoPaper,0
53e9979bb7602d9701f643e9,Event Calculus,1985,Poster,1
53e9979bb7602d9701f64cfd,Elektronische Dokumente,1985,DemoPaper,0
53e9979bb7602d9701f6750f,Dynamic Patricia,1985,Poster,1
53e9979bb7602d9701f67674,DBS Programming,1985,DemoPaper,0
53e9979bb7602d9701f67bf4,Database Specification,1985,ShortPaper,1
53e9979bb7602d9701f687c0,EXPERT WITNESS,1985,ShortPaper,1
53e9979bb7602d9701f69f46,Eccentric graphs,1985,FullPaper,1
53e9979eb7602d9701f6c476,Erweiterte Tastaturbedienung,1985,Poster,1
53e9979eb7602d9701f6d0a5,Eager Reclamation,1985,FullPaper,1
53e9979eb7602d9701f6dac1,Computational astrophysics,1985,DemoPaper,0
53e997a2b7602d9701f71678,Bidirectional Coroutines,1985,DemoPaper,0
53e9979fb7602d9701f71539,Basic Concepts,1985,FullPaper,1
53e997a2b7602d9701f71b79,Brown Dwarfs,1985,Poster,1
53e997a2b7602d9701f72ac5,Disturbing Arithmetic,1985,FullPaper,1
53e997a2b7602d9701f73628,CINEMA tutorial,1985,FullPaper,1
53e997a2b7602d9701f74c18,Contextual rewriting,1985,DemoPaper,0
53e997a2b7602d9701f74e6c,Consensus Rules,1985,FullPaper,1
53e997a2b7602d9701f755ba,Encountering 1984,1985,DemoPaper,0
53e997a2b7602d9701f76986,Concurrent Machines,1985,FullPaper,1
53e997a2b7602d9701f7768d,Computational lexicography,1985,FullPaper,1
53e997a6b7602d9701f792c2,Citations Format,1985,DemoPaper,0
53e997a6b7602d9701f7b544,Acceptance trees,1985,ShortPaper,1
53e997a6b7602d9701f7b54f,ALPHA transport,1985,FullPaper,1
53e99784b7602d9701f3f60c,Fairness,1986,Poster,1
53e99785b7602d9701f4084e,Geleitwort,1986,DemoPaper,0
53e99785b7602d9701f43ee6,Bilungskrise?!,1986,ShortPaper,1
53e9978ab7602d9701f45754,Counterfactuals,1986,Poster,1
53e9978ab7602d9701f4575a,Cryptography,1986,Poster,1
53e9978ab7602d9701f4575b,Categories,1986,Poster,1
53e9978ab7602d9701f48046,Argus,1986,Poster,1
53e9978ab7602d9701f47d38,Adjunctions,1986,ShortPaper,1
53e9978ab7602d9701f47d39,Amber,1986,FullPaper,1
53e9978ab7602d9701f4a029,Networking.,1986,DemoPaper,0
53e9978ab7602d9701f4bc9f,LisaLearning,1986,Poster,1
53e9978db7602d9701f4cc09,Megacells,1986,Poster,1
53e9978db7602d9701f4cca4,Multiprocessing,1986,DemoPaper,0
53e9978eb7602d9701f52d56,THINKER,1986,Poster,1
53e9978eb7602d9701f52f12,TABS,1986,ShortPaper,1
53e99792b7602d9701f5440b,Softwar,1986,DemoPaper,0
53e99792b7602d9701f569d3,References,1986,ShortPaper,1
53e99792b7602d9701f57031,Reflexivity.,1986,DemoPaper,0
53e99792b7602d9701f577c0,Renzensionen,1986,DemoPaper,0
53e99792b7602d9701f5808f,Prolog,1986,Poster,1
53e99792b7602d9701f58116,Programmverifikation,1986,Poster,1
53e99796b7602d9701f5c820,Galois connections,1986,FullPaper,1
53e99796b7602d9701f5c50a,Ausgraph '86,1986,FullPaper,1
53e99796b7602d9701f5e913,Forbidden submatrices,1986,Poster,1
53e99796b7602d9701f5f649,FIFO-Nets,1986,FullPaper,1
53e99796b7602d9701f5f845,Fuzzy Prolog,1986,DemoPaper,0
53e99796b7602d9701f5f85c,Fan processes,1986,Poster,1
53e99796b7602d9701f602a9,Hybride Diagnosenbewertung,1986,DemoPaper,0
53e99796b7602d9701f60952,Heuristic classification,1986,DemoPaper,0
53e9979bb7602d9701f6549a,Document Design,1986,DemoPaper,0
53e9979bb7602d9701f65ad2,Declarative graphics,1986,FullPaper,1
53e9979bb7602d9701f66818,Database maps,1986,ShortPaper,1
53e9979bb7602d9701f675c7,diameter Partitioning,1986,ShortPaper,1
53e9979bb7602d9701f6745a,Direct parsing,1986,FullPaper,1
53e9979bb7602d9701f67b28,Distributed systems,1986,DemoPaper,0
53e9979bb7602d9701f67b2e,Describing surfaces,1986,Poster,1
53e9979bb7602d9701f67b71,Discovery Systems,1986,DemoPaper,0
53e9979bb7602d9701f682c9,Doctoral research,1986,DemoPaper,0
53e9979bb7602d9701f69f84,Even graphs,1986,Poster,1
53e9979eb7602d9701f6a966,Expert Logics,1986,DemoPaper,0
53e9979eb7602d9701f6ad8e,Editorial introduction,1986,ShortPaper,1
53e9979eb7602d9701f6c8d0,Expert systems,1986,Poster,1
53e9979eb7602d9701f6dac3,Classification algorithms,1986,FullPaper,1
53e9979eb7602d9701f6dc02,Computational Analogy,1986,ShortPaper,1
53e997a2b7602d9701f73e69,Continuous semilattices,1986,FullPaper,1
53e997a2b7602d9701f75b70,Coding Patterns,1986,ShortPaper,1
53e997a2b7602d9701f771ad,Conference notes,1986,Poster,1
53e997a2b7602d9701f7880a,Classical harmony.,1986,ShortPaper,1
53e997a6b7602d9701f7965a,Categorical combinators,1986,FullPaper,1
53e997a6b7602d9701f7965b,Continuous categories,1986,DemoPaper,0
53e997a6b7602d9701f7965c,Concurrent C,1986,ShortPaper,1
53e997a6b7602d9701f79ac7,Compiling Control,1986,FullPaper,1
53e997a6b7602d9701f7a7a1,Calibrating databases,1986,Poster,1
53e997a6b7602d9701f7a995,Categorical Disambiguation,1986,Poster,1
53e997a6b7602d9701f7b15f,Based Algebras,1986,Poster,1
53e997a6b7602d9701f7bce5,Action Semantics,1986,ShortPaper,1
53e997a6b7602d9701f7b6ef,Alfred Tarski,1986,FullPaper,1
53e997a6b7602d9701f7c72f,Arpanet Routing,1986,Poster,1
53e997a6b7602d9701f7ce34,Autumnal Quadtrees,1986,ShortPaper,1
53e99785b7602d9701f4054b,Geheimschreiber,1987,DemoPaper,0
53e99785b7602d9701f4157e,Datenbankentwurf,1987,DemoPaper,0
53e99785b7602d9701f4157f,Datenmodelle,1987,Poster,1
53e99785b7602d9701f415c8,Dedication,1987,Poster,1
53e99785b7602d9701f43ece,Books.,1987,FullPaper,1
53e9978ab7602d9701f4575c,Computability,1987,FullPaper,1
53e9978ab7602d9701f4599a,Choop,1987,ShortPaper,1
53e9978ab7602d9701f457b5,Commentary.,1987,ShortPaper,1
53e9978ab7602d9701f45829,Currents.,1987,FullPaper,1
53e9978ab7602d9701f45ba4,Crack.,1987,DemoPaper,0
53e9978ab7602d9701f47ec7,Aging.,1987,ShortPaper,1
53e9978ab7602d9701f47d3c,APL87,1987,Poster,1
53e9978ab7602d9701f4cb8a,Modellebenen,1987,DemoPaper,0
53e9978db7602d9701f4d48c,MicroNews,1987,Poster,1
53e9978db7602d9701f4d186,Mobilanguage,1987,DemoPaper,0
53e9978eb7602d9701f52d10,Teletrust,1987,Poster,1
53e99792b7602d9701f543ac,Thoughts.,1987,DemoPaper,0
53e99792b7602d9701f54412,Sagas,1987,FullPaper,1
53e99792b7602d9701f58247,Potpourri.,1987,Poster,1
53e99792b7602d9701f5b085,Design of a HyperKYKLOS-based Multiprocessor Architecture for High-Performance Join Operations,1987,Poster,1
53e99796b7602d9701f5c821,Ground confluence,1987,ShortPaper,1
53e99796b7602d9701f5c822,Generalized complementation,1987,FullPaper,1
53e99796b7602d9701f5dd8c,Formal languages,1987,Poster,1
53e99796b7602d9701f5e8c1,Fuzzy semilattices,1987,ShortPaper,1
53e99796b7602d9701f602a2,Hierarchical deduction,1987,FullPaper,1
53e99796b7602d9701f61cc5,Greedy genetics,1987,FullPaper,1
53e9979bb7602d9701f63173,Database technology,1987,Poster,1
53e9979bb7602d9701f6326a,Direction Trees,1987,DemoPaper,0
53e9979bb7602d9701f6439e,Electronic consulting,1987,DemoPaper,0
53e9979bb7602d9701f6517d,Diagnostik-Expertensysteme,1987,Poster,1
53e9979bb7602d9701f6550b,Deductive Debugging,1987,DemoPaper,0
53e9979bb7602d9701f65fe2,Dependency Inference,1987,Poster,1
53e9979bb7602d9701f6745b,Desktop publishing,1987,DemoPaper,0
53e9979bb7602d9701f67470,Delay PERT,1987,DemoPaper,0
53e9979bb7602d9701f6831e,Defeasible reasoning,1987,DemoPaper,0
53e9979bb7602d9701f6838b,Doctoral Research,1987,FullPaper,1
53e9979bb7602d9701f689f0,Economy vision,1987,Poster,1
53e9979bb7602d9701f69f2b,Evaluated grammars,1987,FullPaper,1
53e9979eb7602d9701f6a25a,Expert Focus,1987,FullPaper,1
53e9979eb7602d9701f6b213,Electronic Paintings,1987,FullPaper,1
53e9979eb7602d9701f6b225,Encryption package.,1987,ShortPaper,1
53e9979eb7602d9701f6c8d2,Event structures,1987,Poster,1
53e9979eb7602d9701f6dac5,Cyclic automata,1987,DemoPaper,0
53e9979fb7602d9701f70e2f,Benutzerorientierte Informationssysteme.,1987,DemoPaper,0
53e9979fb7602d9701f70b47,Bankruptcy games,1987,Poster,1
53e997a2b7602d9701f7209d,Duadic codes,1987,ShortPaper,1
53e997a2b7602d9701f7209f,Dataflow computing,1987,DemoPaper,0
53e997a2b7602d9701f720d7,Diophantine Complexity,1987,ShortPaper,1
53e997a2b7602d9701f729c8,Description Algebra,1987,FullPaper,1
53e997a2b7602d9701f7361c,Concurrency theory,1987,Poster,1
53e997a2b7602d9701f755b4,ECOMA-14.,1987,Poster,1
53e997a2b7602d9701f7768f,Computing lightness,1987,FullPaper,1
53e997a2b7602d9701f782b3,Computer graphics,1987,DemoPaper,0
53e997a6b7602d9701f7965f,Cipher cracking.,1987,ShortPaper,1
53e997a6b7602d9701f79661,Computing circumscription,1987,Poster,1
53e997a6b7602d9701f7b147,Buddy algorithms,1987,Poster,1
53e997a6b7602d9701f7c533,Automated systems.,1987,DemoPaper,0
53e997a6b7602d9701f7c659,Authentication revisited,1987,Poster,1
53e997a6b7602d9701f7c6e5,Authors' reply,1987,ShortPaper,1
53e99784b7602d9701f3f6dc,Focusing,1988,FullPaper,1
53e99785b7602d9701f4061c,GRAMOL,1988,Poster,1
53e99785b7602d9701f4147e,Databases,1988,ShortPaper,1
53e99785b7602d9701f41558,Datenfunknetze.,1988,ShortPaper,1
53e99785b7602d9701f42800,Exaggeration,1988,FullPaper,1
